area,cand_no,cand_name,party,cand_sex,cand_birthday,cand_age,cand_bornplace,cand_edu,is_current,is_victor,ticket_num,election_id
新竹縣竹北市第02選舉區,11,楊瑞蘭,無黨籍及未經政黨推薦,f,0551230,55,臺灣省,碩士,N,N,1518,6205373b-89f0-41bd-a074-1619acb5b862
新竹縣竹北市第02選舉區,12,何宜芯,無黨籍及未經政黨推薦,f,0760410,35,臺北市,碩士,Y,Y,5290,6205373b-89f0-41bd-a074-1619acb5b862
新竹縣竹北市第02選舉區,13,湯宏正,無黨籍及未經政黨推薦,m,0711025,40,臺灣省,博士,N,N,981,6205373b-89f0-41bd-a074-1619acb5b862
新竹縣竹北市第03選舉區,1,葉信輝,中國國民黨,m,0630502,48,臺灣省,碩士,Y,Y,4127,6205373d-9e44-4d1d-8f86-1619acb5b862
新竹縣竹北市第03選舉區,2,江瑩林,無黨籍及未經政黨推薦,m,0500405,61,臺灣省,高中(職),N,N,2207,6205373d-9e44-4d1d-8f86-1619acb5b862
新竹縣竹北市第03選舉區,3,鄭慶源,無黨籍及未經政黨推薦,m,0560707,55,臺灣省,高中(職)以下,N,Y,2411,6205373d-9e44-4d1d-8f86-1619acb5b862
新竹縣竹北市第04選舉區,1,蔡文苑,無黨籍及未經政黨推薦,m,0631207,47,臺灣省,大學,Y,Y,3378,6205373d-5cc8-4b7a-9292-1619acb5b862
新竹縣竹北市第04選舉區,2,黃俊憲,無黨籍及未經政黨推薦,m,0711014,40,臺灣省,高中(職)以下,N,N,1614,6205373d-5cc8-4b7a-9292-1619acb5b862
新竹縣竹北市第04選舉區,3,曾祐宸,無黨籍及未經政黨推薦,m,0740121,37,臺灣省,專科,N,Y,4077,6205373d-5cc8-4b7a-9292-1619acb5b862
新竹縣竹東鎮第01選舉區,1,陳芳畇,無黨籍及未經政黨推薦,f,0521121,58,臺灣省,大學,N,Y,2417,62053742-7f94-45e3-b24b-1619acb5b862
新竹縣竹東鎮第01選舉區,2,梁鐘銘,無黨籍及未經政黨推薦,m,0540706,57,臺灣省,專科,Y,Y,2790,62053742-7f94-45e3-b24b-1619acb5b862
新竹縣竹東鎮第01選舉區,3,蕭雲浪,中國國民黨,m,0400731,71,臺灣省,高中(職),Y,N,1930,62053742-7f94-45e3-b24b-1619acb5b862
新竹縣竹東鎮第01選舉區,4,彭金賢,中國國民黨,m,0391002,72,臺灣省,高中(職)以下,Y,Y,1970,62053742-7f94-45e3-b24b-1619acb5b862
新竹縣竹東鎮第02選舉區,1,陳達琳,無黨籍及未經政黨推薦,m,0450220,66,臺灣省,專科,Y,N,1359,62053743-700c-4bf7-906b-1619acb5b862
新竹縣竹東鎮第02選舉區,2,陳役州,中國國民黨,m,0370514,74,臺灣省,高中(職),Y,Y,1610,62053743-700c-4bf7-906b-1619acb5b862
新竹縣竹東鎮第02選舉區,3,葉日嘉,無黨籍及未經政黨推薦,m,0690101,42,臺灣省,碩士,N,Y,1636,62053743-700c-4bf7-906b-1619acb5b862
新竹縣竹東鎮第02選舉區,4,范國威,中國國民黨,m,0650307,46,臺灣省,碩士,Y,Y,2228,62053743-700c-4bf7-906b-1619acb5b862
新竹縣竹東鎮第03選舉區,1,葉姵宇,中國國民黨,f,0540201,57,臺灣省,高中(職),Y,Y,2472,62053744-06b0-4725-b8d5-1619acb5b862
新竹縣竹東鎮第03選舉區,2,陳昌平,無黨籍及未經政黨推薦,m,0541107,56,臺灣省,碩士,Y,Y,2160,62053744-06b0-4725-b8d5-1619acb5b862
新竹縣竹東鎮第03選舉區,3,蕭文甫,無黨籍及未經政黨推薦,m,0721121,38,臺灣省,高中(職),N,Y,2420,62053744-06b0-4725-b8d5-1619acb5b862
新竹縣竹東鎮第03選舉區,4,李秀容,無黨籍及未經政黨推薦,f,0500720,61,臺灣省,高中(職),Y,N,1330,62053744-06b0-4725-b8d5-1619acb5b862
新竹縣竹東鎮第03選舉區,5,賴送能,無黨籍及未經政黨推薦,m,0570808,54,臺灣省,高中(職),Y,N,1621,62053744-06b0-4725-b8d5-1619acb5b862
新竹縣竹東鎮第03選舉區,6,劉興涼,中國國民黨,m,0461027,65,臺灣省,高中(職)以下,Y,Y,1914,62053744-06b0-4725-b8d5-1619acb5b862
新竹縣竹東鎮第04選舉區,1,吳俊民,無黨籍及未經政黨推薦,m,0670129,44,高雄市,博士,N,Y,1514,62053745-ec2c-4680-9be2-1619acb5b862
新竹縣竹東鎮第04選舉區,2,麥美芝,無黨籍及未經政黨推薦,f,0620110,49,臺灣省,專科,N,Y,2046,62053745-ec2c-4680-9be2-1619acb5b862
新竹縣竹東鎮第04選舉區,3,吳棋鴻,無黨籍及未經政黨推薦,m,0510816,60,臺灣省,高中(職)以下,Y,Y,1675,62053745-ec2c-4680-9be2-1619acb5b862
新竹縣竹東鎮第04選舉區,4,陳志勇,中國國民黨,m,0570402,54,臺灣省,高中(職),N,N,1463,62053745-ec2c-4680-9be2-1619acb5b862
新竹縣竹東鎮第04選舉區,5,林朝政,無黨籍及未經政黨推薦,m,0581202,52,臺灣省,高中(職),Y,Y,1977,62053745-ec2c-4680-9be2-1619acb5b862
新竹縣竹東鎮第04選舉區,6,徐呂麗琴,無黨籍及未經政黨推薦,f,0500407,61,臺灣省,高中(職),Y,Y,1874,62053745-ec2c-4680-9be2-1619acb5b862
新竹縣竹東鎮第04選舉區,7,鍾心渝,台灣民眾黨,f,0631104,47,臺灣省,大學,N,N,1452,62053745-ec2c-4680-9be2-1619acb5b862
新竹縣竹東鎮第04選舉區,8,林裙靜,綠黨,f,0860419,25,臺灣省,大學,N,N,1057,62053745-ec2c-4680-9be2-1619acb5b862
新竹縣新埔鎮第01選舉區,1,劉得宇,無黨籍及未經政黨推薦,m,0760124,35,臺灣省,高中(職),N,N,408,62053748-823c-495e-aa67-1619acb5b862
新竹縣新埔鎮第01選舉區,2,姜鳳秋,無黨籍及未經政黨推薦,f,0500520,61,臺灣省,高中(職),N,Y,1525,62053748-823c-495e-aa67-1619acb5b862
新竹縣新埔鎮第01選舉區,3,林月琴,無黨籍及未經政黨推薦,f,0620529,49,臺灣省,專科,N,N,502,62053748-823c-495e-aa67-1619acb5b862
新竹縣新埔鎮第01選舉區,4,林祺棠,無黨籍及未經政黨推薦,m,0590120,52,臺灣省,高中(職),N,N,502,62053748-823c-495e-aa67-1619acb5b862
新竹縣新埔鎮第01選舉區,5,陳賢榮,中國國民黨,m,0410916,70,臺灣省,高中(職),Y,Y,932,62053748-823c-495e-aa67-1619acb5b862
新竹縣新埔鎮第01選舉區,6,劉禎忠,無黨籍及未經政黨推薦,m,0601203,50,臺灣省,碩士,N,Y,1073,62053748-823c-495e-aa67-1619acb5b862
新竹縣新埔鎮第01選舉區,7,鄧永勝,無黨籍及未經政黨推薦,m,0450316,66,臺灣省,高中(職)以下,Y,N,763,62053748-823c-495e-aa67-1619acb5b862
新竹縣新埔鎮第01選舉區,8,張源勝,無黨籍及未經政黨推薦,m,0400731,71,臺灣省,高中(職)以下,Y,Y,868,62053748-823c-495e-aa67-1619acb5b862
新竹縣新埔鎮第01選舉區,9,葉明輝,無黨籍及未經政黨推薦,m,0621229,48,臺灣省,大學,N,N,163,62053748-823c-495e-aa67-1619acb5b862
新竹縣新埔鎮第01選舉區,10,張秀桃,無黨籍及未經政黨推薦,f,0460203,65,臺灣省,高中(職),Y,Y,1043,62053748-823c-495e-aa67-1619acb5b862
新竹縣新埔鎮第02選舉區,1,馮天鍾,無黨籍及未經政黨推薦,m,0610520,50,臺灣省,高中(職),Y,Y,767,6205374a-fd7c-49d9-8347-1619acb5b862
新竹縣新埔鎮第02選舉區,2,彭成茂,無黨籍及未經政黨推薦,m,0491025,62,臺灣省,高中(職)以下,N,N,380,6205374a-fd7c-49d9-8347-1619acb5b862
新竹縣新埔鎮第02選舉區,3,范振葵,無黨籍及未經政黨推薦,m,0431225,67,臺灣省,專科,Y,Y,951,6205374a-fd7c-49d9-8347-1619acb5b862
新竹縣新埔鎮第02選舉區,4,朱文良,無黨籍及未經政黨推薦,m,0590929,52,臺灣省,高中(職)以下,N,N,607,6205374a-fd7c-49d9-8347-1619acb5b862
新竹縣新埔鎮第03選舉區,1,蔡錦堂,無黨籍及未經政黨推薦,m,0480702,63,臺灣省,大學,N,Y,1298,62053747-93b4-442f-9a13-1619acb5b862
新竹縣新埔鎮第03選舉區,2,陳東勇,無黨籍及未經政黨推薦,m,0421120,68,臺灣省,高中(職)以下,Y,N,772,62053747-93b4-442f-9a13-1619acb5b862
新竹縣新埔鎮第03選舉區,3,王增基,無黨籍及未經政黨推薦,m,0501101,60,臺灣省,高中(職),Y,Y,1486,62053747-93b4-442f-9a13-1619acb5b862
新竹縣新埔鎮第04選舉區,1,林益賢,無黨籍及未經政黨推薦,m,0560221,55,臺灣省,大學,Y,Y,1268,62053749-6d64-4ca7-83d5-1619acb5b862
新竹縣新埔鎮第04選舉區,2,邱炳戊,無黨籍及未經政黨推薦,m,0500101,61,臺灣省,大學,N,Y,1156,62053749-6d64-4ca7-83d5-1619acb5b862
新竹縣新埔鎮第04選舉區,3,陳宣蒼,無黨籍及未經政黨推薦,m,0510704,60,臺北市,高中(職)以下,N,N,1120,62053749-6d64-4ca7-83d5-1619acb5b862
新竹縣關西鎮第01選舉區,1,邱霈語,中國國民黨,f,0611017,50,臺灣省,碩士,N,N,502,6205374c-7834-4d8e-9268-1619acb5b862
新竹縣關西鎮第01選舉區,2,林東旺,無黨籍及未經政黨推薦,m,0631130,47,臺灣省,大學,Y,N,699,6205374c-7834-4d8e-9268-1619acb5b862
新竹縣關西鎮第01選舉區,3,鍾國強,民主進步黨,m,0630914,48,臺灣省,高中(職),N,N,373,6205374c-7834-4d8e-9268-1619acb5b862
新竹縣關西鎮第01選舉區,4,張秋竹,無黨籍及未經政黨推薦,f,0611120,49,臺灣省,專科,N,N,582,6205374c-7834-4d8e-9268-1619acb5b862
新竹縣關西鎮第01選舉區,5,羅仕典,無黨籍及未經政黨推薦,m,0651008,46,臺灣省,大學,N,Y,1479,6205374c-7834-4d8e-9268-1619acb5b862
新竹縣關西鎮第01選舉區,6,陳忠國,中國國民黨,m,0600401,51,臺灣省,高中(職),N,Y,946,6205374c-7834-4d8e-9268-1619acb5b862
新竹縣關西鎮第01選舉區,7,彭兆銘,無黨籍及未經政黨推薦,m,0510301,60,臺灣省,高中(職)以下,Y,N,429,6205374c-7834-4d8e-9268-1619acb5b862
新竹縣關西鎮第01選舉區,8,詹羅燈,無黨籍及未經政黨推薦,m,0540821,57,臺灣省,專科,N,Y,828,6205374c-7834-4d8e-9268-1619acb5b862
新竹縣關西鎮第02選舉區,1,羅智仁,無黨籍及未經政黨推薦,m,0720311,39,桃園市,高中(職),N,Y,926,6205374d-225c-498d-9872-1619acb5b862
新竹縣關西鎮第02選舉區,2,周得熙,無黨籍及未經政黨推薦,m,0690407,42,臺灣省,高中(職),N,Y,533,6205374d-225c-498d-9872-1619acb5b862
新竹縣關西鎮第02選舉區,3,蔡睿騰,無黨籍及未經政黨推薦,m,0750820,36,桃園市,高中(職),Y,N,383,6205374d-225c-498d-9872-1619acb5b862
新竹縣關西鎮第02選舉區,4,彭鋆騏,無黨籍及未經政黨推薦,m,0710821,40,臺灣省,專科,N,N,157,6205374d-225c-498d-9872-1619acb5b862
新竹縣關西鎮第02選舉區,5,陳盛德,無黨籍及未經政黨推薦,m,0540518,57,臺灣省,碩士,N,N,365,6205374d-225c-498d-9872-1619acb5b862
新竹縣關西鎮第02選舉區,6,羅吉仁,無黨籍及未經政黨推薦,m,0630824,48,臺灣省,高中(職),N,N,394,6205374d-225c-498d-9872-1619acb5b862
新竹縣關西鎮第02選舉區,7,呂煥理,無黨籍及未經政黨推薦,m,0450522,66,臺灣省,高中(職)以下,N,N,354,6205374d-225c-498d-9872-1619acb5b862
新竹縣關西鎮第02選舉區,8,葉來富,無黨籍及未經政黨推薦,m,0390219,72,臺灣省,高中(職)以下,Y,Y,621,6205374d-225c-498d-9872-1619acb5b862
新竹縣關西鎮第03選舉區,1,葉雲凱,無黨籍及未經政黨推薦,m,0601229,50,臺灣省,高中(職),N,N,932,6205374e-f62c-4e7c-9bc0-1619acb5b862
新竹縣關西鎮第03選舉區,2,連忠進,無黨籍及未經政黨推薦,m,0480701,63,臺灣省,高中(職),Y,Y,1007,6205374e-f62c-4e7c-9bc0-1619acb5b862
新竹縣關西鎮第04選舉區,1,葉文燈,無黨籍及未經政黨推薦,m,0490428,62,臺灣省,高中(職)以下,Y,Y,1108,6205374f-3d8c-4755-a474-1619acb5b862
新竹縣關西鎮第04選舉區,2,黃淼霖,中國國民黨,m,0570507,54,臺灣省,高中(職),Y,N,619,6205374f-3d8c-4755-a474-1619acb5b862
新竹縣關西鎮第04選舉區,3,李常棟,無黨籍及未經政黨推薦,m,0440316,67,臺灣省,高中(職),Y,Y,790,6205374f-3d8c-4755-a474-1619acb5b862
新竹縣關西鎮第04選舉區,4,范良宇,無黨籍及未經政黨推薦,m,0550626,56,臺灣省,高中(職),N,Y,949,6205374f-3d8c-4755-a474-1619acb5b862
新竹縣關西鎮第04選舉區,5,嚴永海,無黨籍及未經政黨推薦,m,0590601,52,臺灣省,碩士,N,N,547,6205374f-3d8c-4755-a474-1619acb5b862
新竹縣湖口鄉第01選舉區,1,張春香,中國國民黨,f,0450305,66,臺灣省,高中(職),Y,Y,2865,62053751-16c4-48bc-9e24-1619acb5b862
新竹縣湖口鄉第01選舉區,2,巫光生,中國國民黨,m,0590222,52,臺灣省,高中(職),Y,Y,1966,62053751-16c4-48bc-9e24-1619acb5b862
新竹縣湖口鄉第01選舉區,3,羅國湧,勞動黨,m,0640823,47,桃園市,高中(職),N,Y,3755,62053751-16c4-48bc-9e24-1619acb5b862
新竹縣湖口鄉第01選舉區,4,陳基曜,無黨籍及未經政黨推薦,m,0571009,54,臺灣省,專科,N,N,888,62053751-16c4-48bc-9e24-1619acb5b862
新竹縣湖口鄉第02選舉區,1,袁美雲,中國國民黨,f,0490227,62,臺灣省,專科,Y,Y,2099,62053753-bd34-42ca-ba9f-1619acb5b862
新竹縣湖口鄉第02選舉區,2,羅瑞珠,中國國民黨,f,0410210,70,臺灣省,高中(職),N,Y,1830,62053753-bd34-42ca-ba9f-1619acb5b862
新竹縣湖口鄉第02選舉區,3,林春峯,中國國民黨,m,0590115,52,臺灣省,高中(職),N,Y,1507,62053753-bd34-42ca-ba9f-1619acb5b862
新竹縣湖口鄉第02選舉區,4,鄭家欣,無黨籍及未經政黨推薦,f,0580905,53,臺灣省,高中(職),N,N,936,62053753-bd34-42ca-ba9f-1619acb5b862
新竹縣湖口鄉第02選舉區,5,湯文忠,無黨籍及未經政黨推薦,m,0651011,46,桃園市,高中(職),N,Y,1914,62053753-bd34-42ca-ba9f-1619acb5b862
新竹縣湖口鄉第02選舉區,6,戴貴香,中國國民黨,m,0580409,53,臺灣省,大學,Y,N,1448,62053753-bd34-42ca-ba9f-1619acb5b862
新竹縣湖口鄉第02選舉區,7,葉時優,中國國民黨,m,0520412,59,臺灣省,大學,N,N,1349,62053753-bd34-42ca-ba9f-1619acb5b862
新竹縣湖口鄉第02選舉區,8,吳德富,無黨籍及未經政黨推薦,m,0481028,63,臺灣省,高中(職),Y,Y,1532,62053753-bd34-42ca-ba9f-1619acb5b862
新竹縣湖口鄉第03選舉區,1,周德竹,中國國民黨,m,0361031,75,臺灣省,高中(職),Y,Y,1956,62053752-e0c4-45bd-9488-1619acb5b862
新竹縣湖口鄉第03選舉區,2,古鴻爕,無黨籍及未經政黨推薦,m,0581203,52,新北市,大學,N,N,631,62053752-e0c4-45bd-9488-1619acb5b862
新竹縣湖口鄉第03選舉區,3,翁紹軒,中國國民黨,m,0660616,45,臺灣省,高中(職),Y,Y,2900,62053752-e0c4-45bd-9488-1619acb5b862
新竹縣湖口鄉第03選舉區,4,張衡堂,中國國民黨,m,0450820,66,臺灣省,高中(職),Y,Y,1520,62053752-e0c4-45bd-9488-1619acb5b862
新竹縣湖口鄉第03選舉區,5,陳凱龍,無黨籍及未經政黨推薦,m,0540116,57,臺灣省,高中(職),N,N,1310,62053752-e0c4-45bd-9488-1619acb5b862
新竹縣湖口鄉第04選舉區,1,劉昌榮,無黨籍及未經政黨推薦,m,0530123,58,臺灣省,高中(職),N,Y,2627,62053751-11b0-40e5-98a9-1619acb5b862
新竹縣湖口鄉第04選舉區,2,詹益祿,無黨籍及未經政黨推薦,m,0530906,58,桃園市,大學,Y,Y,2670,62053751-11b0-40e5-98a9-1619acb5b862
新竹縣新豐鄉第01選舉區,1,范朝生,無黨籍及未經政黨推薦,m,0380308,73,臺灣省,高中(職)以下,N,N,214,62053755-55dc-4842-97ed-1619acb5b862
新竹縣新豐鄉第01選舉區,2,余冠宏,中國國民黨,m,0660827,45,臺灣省,大學,Y,Y,1706,62053755-55dc-4842-97ed-1619acb5b862
新竹縣新豐鄉第01選舉區,3,羅時乾,無黨籍及未經政黨推薦,m,0630225,48,臺灣省,高中(職),Y,Y,2185,62053755-55dc-4842-97ed-1619acb5b862
新竹縣新豐鄉第02選舉區,1,官進賢,無黨籍及未經政黨推薦,m,0441114,66,臺灣省,高中(職)以下,Y,Y,1569,62053756-a4e0-4696-af72-1619acb5b862
新竹縣新豐鄉第02選舉區,2,許家榮,無黨籍及未經政黨推薦,m,0720307,39,臺灣省,高中(職),Y,Y,2282,62053756-a4e0-4696-af72-1619acb5b862
新竹縣新豐鄉第03選舉區,1,林茂青,無黨籍及未經政黨推薦,m,0480425,63,臺灣省,專科,Y,Y,2972,62053758-dcbc-4cde-afec-1619acb5b862
新竹縣新豐鄉第03選舉區,2,黃鴻澄,中國國民黨,m,0410626,70,臺灣省,高中(職),Y,Y,2020,62053758-dcbc-4cde-afec-1619acb5b862
新竹縣新豐鄉第04選舉區,1,姜政焜,無黨籍及未經政黨推薦,m,0691119,41,臺灣省,高中(職),N,Y,1669,62053757-93e4-4cdc-928b-1619acb5b862
新竹縣新豐鄉第04選舉區,2,鍾秀菊,中國國民黨,f,0480420,63,臺灣省,高中(職),Y,Y,1849,62053757-93e4-4cdc-928b-1619acb5b862
新竹縣新豐鄉第04選舉區,3,許錦煙,中國國民黨,m,0600803,51,臺灣省,大學,Y,Y,1814,62053757-93e4-4cdc-928b-1619acb5b862
新竹縣新豐鄉第04選舉區,4,甘淑娥,中國國民黨,f,0420709,69,臺灣省,高中(職),Y,Y,2059,62053757-93e4-4cdc-928b-1619acb5b862
新竹縣新豐鄉第04選舉區,5,田鼎睿,中國國民黨,m,0651112,45,臺灣省,大學,Y,Y,1833,62053757-93e4-4cdc-928b-1619acb5b862
新竹縣新豐鄉第04選舉區,6,葉高潔,民主進步黨,m,0700717,41,臺灣省,碩士,N,N,1667,62053757-93e4-4cdc-928b-1619acb5b862
新竹縣芎林鄉第01選舉區,1,朱乾松,中國國民黨,m,0490920,62,臺灣省,高中(職)以下,Y,Y,923,6205375a-756c-415a-8314-1619acb5b862
新竹縣芎林鄉第01選舉區,2,賴震洲,無黨籍及未經政黨推薦,m,0620604,49,臺灣省,專科,N,N,271,6205375a-756c-415a-8314-1619acb5b862
新竹縣芎林鄉第02選舉區,1,陳星宏,中國國民黨,m,0641026,47,臺灣省,碩士,Y,Y,851,6205375b-7a2c-4f32-9a12-1619acb5b862
新竹縣芎林鄉第02選舉區,2,范振乾,無黨籍及未經政黨推薦,m,0511208,59,臺灣省,高中(職),Y,Y,756,6205375b-7a2c-4f32-9a12-1619acb5b862
新竹縣芎林鄉第03選舉區,1,劉興振,無黨籍及未經政黨推薦,m,0570718,54,臺灣省,高中(職)以下,Y,Y,683,6205375b-a678-453b-8a8b-1619acb5b862
新竹縣芎林鄉第03選舉區,2,黃東丸,無黨籍及未經政黨推薦,m,0591221,51,臺灣省,高中(職)以下,N,N,455,6205375b-a678-453b-8a8b-1619acb5b862
新竹縣芎林鄉第03選舉區,3,姜禮銘,中國國民黨,m,0611023,50,臺灣省,專科,Y,Y,676,6205375b-a678-453b-8a8b-1619acb5b862
新竹縣芎林鄉第04選舉區,1,彭信康,無黨籍及未經政黨推薦,m,0470109,64,臺灣省,高中(職),Y,Y,911,6205375c-acb4-4999-bfd8-1619acb5b862
新竹縣芎林鄉第04選舉區,2,劉自展,無黨籍及未經政黨推薦,m,0490115,62,臺灣省,大學,Y,N,523,6205375c-acb4-4999-bfd8-1619acb5b862
新竹縣芎林鄉第04選舉區,3,林彭玉連,中國國民黨,f,0431007,68,臺灣省,高中(職),Y,N,443,6205375c-acb4-4999-bfd8-1619acb5b862
新竹縣芎林鄉第04選舉區,4,劉展源,無黨籍及未經政黨推薦,m,0470104,64,臺灣省,碩士,N,Y,1126,6205375c-acb4-4999-bfd8-1619acb5b862
新竹縣芎林鄉第04選舉區,5,魏賢祥,中國國民黨,m,0610319,50,臺灣省,高中(職),Y,Y,800,6205375c-acb4-4999-bfd8-1619acb5b862
新竹縣芎林鄉第04選舉區,6,黃政宏,中國國民黨,m,0530204,58,臺灣省,專科,N,Y,855,6205375c-acb4-4999-bfd8-1619acb5b862
新竹縣芎林鄉第04選舉區,7,劉名揚,無黨籍及未經政黨推薦,m,0610702,50,臺灣省,碩士,Y,Y,1146,6205375c-acb4-4999-bfd8-1619acb5b862
新竹縣橫山鄉第01選舉區,1,古鋓明,無黨籍及未經政黨推薦,m,0490428,62,臺灣省,高中(職),Y,Y,451,6205375e-0408-454d-8516-1619acb5b862
新竹縣橫山鄉第01選舉區,2,韓定勳,無黨籍及未經政黨推薦,m,0670329,44,臺灣省,專科,N,Y,327,6205375e-0408-454d-8516-1619acb5b862
新竹縣橫山鄉第01選舉區,3,黃維漢,無黨籍及未經政黨推薦,m,0490318,62,臺灣省,高中(職)以下,N,N,105,6205375e-0408-454d-8516-1619acb5b862
新竹縣橫山鄉第01選舉區,4,徐文娟,無黨籍及未經政黨推薦,f,0530114,58,臺灣省,專科,Y,N,309,6205375e-0408-454d-8516-1619acb5b862
新竹縣橫山鄉第01選舉區,5,邱浩然,無黨籍及未經政黨推薦,m,0740509,37,臺灣省,高中(職),N,N,270,6205375e-0408-454d-8516-1619acb5b862
新竹縣橫山鄉第01選舉區,6,李麗英,中國國民黨,f,0501222,60,臺灣省,大學,Y,Y,643,6205375e-0408-454d-8516-1619acb5b862
新竹縣橫山鄉第01選舉區,7,彭昌智,無黨籍及未經政黨推薦,m,0470301,64,臺灣省,高中(職),Y,Y,650,6205375e-0408-454d-8516-1619acb5b862
新竹縣橫山鄉第02選舉區,1,麥瑞鳳,中國國民黨,f,0510120,60,臺灣省,高中(職),N,Y,342,6205375e-01b8-40dd-92dd-1619acb5b862
新竹縣橫山鄉第02選舉區,2,陳文亮,中國國民黨,m,0500926,61,臺灣省,專科,Y,Y,499,6205375e-01b8-40dd-92dd-1619acb5b862
新竹縣橫山鄉第02選舉區,3,徐洪正,無黨籍及未經政黨推薦,m,0460717,65,臺灣省,大學,N,Y,325,6205375e-01b8-40dd-92dd-1619acb5b862
新竹縣橫山鄉第02選舉區,4,許英棋,無黨籍及未經政黨推薦,m,0440802,67,臺灣省,高中(職)以下,Y,Y,352,6205375e-01b8-40dd-92dd-1619acb5b862
新竹縣橫山鄉第02選舉區,5,巫江銘,無黨籍及未經政黨推薦,m,0430220,68,臺灣省,高中(職),N,N,96,6205375e-01b8-40dd-92dd-1619acb5b862
新竹縣橫山鄉第02選舉區,6,張瑞蘭,中國國民黨,f,0531130,57,臺灣省,大學,N,N,299,6205375e-01b8-40dd-92dd-1619acb5b862
新竹縣橫山鄉第02選舉區,7,葉樹沿,無黨籍及未經政黨推薦,m,0620627,49,臺灣省,大學,N,N,130,6205375e-01b8-40dd-92dd-1619acb5b862
新竹縣橫山鄉第02選舉區,8,羅世達,無黨籍及未經政黨推薦,m,0640430,47,臺灣省,大學,N,N,303,6205375e-01b8-40dd-92dd-1619acb5b862
新竹縣橫山鄉第03選舉區,1,羅金城,中國國民黨,m,0541103,56,臺灣省,專科,N,N,356,6205375f-2dd8-4001-8b4f-1619acb5b862
新竹縣橫山鄉第03選舉區,2,朱陳源,中國國民黨,m,0641216,46,臺灣省,碩士,Y,Y,376,6205375f-2dd8-4001-8b4f-1619acb5b862
新竹縣橫山鄉第03選舉區,3,劉修汀,中國國民黨,m,0400310,71,臺灣省,高中(職)以下,Y,Y,454,6205375f-2dd8-4001-8b4f-1619acb5b862
新竹縣橫山鄉第04選舉區,1,張智傑,中國國民黨,m,0721003,39,臺灣省,高中(職),Y,Y,536,6205375f-98a4-41d7-96fa-1619acb5b862
新竹縣橫山鄉第04選舉區,2,鄒信槿,無黨籍及未經政黨推薦,m,0580926,53,臺灣省,高中(職)以下,N,N,381,6205375f-98a4-41d7-96fa-1619acb5b862
新竹縣北埔鄉第01選舉區,1,吳聲煒,無黨籍及未經政黨推薦,m,0520923,59,臺灣省,高中(職),Y,N,322,62053761-6904-4d14-b2bf-1619acb5b862
新竹縣北埔鄉第01選舉區,2,陳姜玉蘭,無黨籍及未經政黨推薦,f,0421102,68,臺灣省,高中(職)以下,N,Y,400,62053761-6904-4d14-b2bf-1619acb5b862
新竹縣北埔鄉第01選舉區,3,彭孟錫,無黨籍及未經政黨推薦,m,0460410,65,臺灣省,專科,N,N,120,62053761-6904-4d14-b2bf-1619acb5b862
新竹縣北埔鄉第01選舉區,4,溫庭枋,無黨籍及未經政黨推薦,f,0580612,53,臺灣省,高中(職),Y,Y,624,62053761-6904-4d14-b2bf-1619acb5b862
新竹縣北埔鄉第02選舉區,1,楊菊枝,無黨籍及未經政黨推薦,f,0501213,60,臺灣省,高中(職),Y,Y,513,62053761-5d40-4257-8ba6-1619acb5b862
